Id,MSSubClass,MSZoning,LotArea,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,MasVnrType,MasVnrArea,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,SaleCondition
2705,20,RL,9308,Sawyer,RRNe,Norm,1Fam,1Story,5,5,1965,1965,Gable,None,0,984,0,0,984,0,0,1,0,3,1,Attchd,1965,Unf,1,310,Normal
2706,20,RL,8450,Sawyer,RRAe,Norm,1Fam,1Story,5,6,1968,1968,Gable,BrkFace,90,909,0,0,909,0,0,1,0,3,1,Attchd,1968,Unf,1,294,Normal
2707,20,RL,8638,Sawyer,RRAe,Norm,1Fam,1Story,5,6,1963,1963,Gable,None,0,925,0,0,925,1,0,1,0,2,1,Detchd,1990,Unf,2,484,Normal
2708,20,RL,13052,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,None,0,1024,0,0,1024,0,0,1,1,3,1,Attchd,1965,Unf,1,308,Normal
2709,20,RL,8020,Sawyer,Norm,Norm,1Fam,1Story,5,6,1964,1964,Gable,None,0,912,0,0,912,0,0,1,0,3,1,NA,NA,NA,0,0,Normal
2710,20,RL,8789,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,None,0,941,0,0,941,0,0,1,0,3,1,Attchd,1967,Unf,1,288,Normal
2711,80,RL,14330,Veenker,Norm,Norm,1Fam,SLvl,7,4,1974,1974,Gable,BrkFace,145,2151,495,0,2646,1,2,2,0,3,1,Attchd,1974,RFn,2,550,Normal
2712,60,RL,11025,NoRidge,Norm,Norm,1Fam,2Story,8,5,1992,1993,Gable,BrkFace,692,1520,1306,0,2826,1,0,2,1,3,1,Attchd,1992,RFn,3,888,Normal
2713,120,FV,3628,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,None,0,1143,0,0,1143,0,0,1,1,1,1,Attchd,2004,RFn,2,588,Normal
2714,160,FV,2544,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,2005,Gable,None,0,520,623,80,1223,0,0,2,1,2,1,Detchd,2005,RFn,2,480,Normal
2715,160,FV,2998,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,BrkFace,513,768,756,0,1524,0,0,2,1,2,1,Detchd,2000,Unf,2,440,Normal
2716,160,FV,4447,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2003,2003,Gable,None,0,530,550,0,1080,0,0,2,1,2,1,Attchd,2003,RFn,2,496,Normal
2717,60,FV,8314,Somerst,Norm,Norm,1Fam,2Story,7,5,1997,1998,Hip,None,0,854,840,0,1694,0,0,2,1,3,1,BuiltIn,1997,Unf,1,434,Normal
2718,20,FV,7180,Somerst,Norm,Norm,1Fam,1Story,8,5,2001,2002,Gable,None,0,1568,0,0,1568,0,0,2,0,3,1,Attchd,2001,RFn,2,564,Normal
2719,190,RL,13110,NWAmes,RRAn,Feedr,2fmCon,1Story,5,6,1972,1972,Gable,BrkFace,144,1193,0,0,1193,1,0,2,0,2,1,Attchd,1972,Fin,2,501,Normal
2720,20,RL,10140,NWAmes,RRAn,Norm,1Fam,1Story,7,6,1967,1967,Hip,BrkFace,264,1334,0,0,1334,1,0,2,0,3,1,Attchd,1967,RFn,2,477,Normal
2721,20,RL,9600,NAmes,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Gable,None,0,1051,0,0,1051,1,0,1,0,3,1,Attchd,1968,RFn,2,504,Normal
2722,60,RL,8640,NAmes,Feedr,Norm,1Fam,2Story,5,5,1968,1968,Gable,BrkFace,300,884,886,0,1770,1,0,1,1,4,1,Attchd,1968,RFn,2,530,Normal
2723,20,RL,9360,NAmes,Feedr,Norm,1Fam,1Story,6,7,1968,2004,Hip,BrkFace,203,976,0,0,976,1,0,1,0,2,1,Attchd,1968,RFn,2,504,Abnorml
2724,85,RL,8400,NAmes,Feedr,Norm,1Fam,SFoyer,5,6,1968,1968,Gable,None,0,898,0,0,898,1,0,1,0,3,1,Attchd,1968,RFn,1,326,Normal
2725,20,RL,9759,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,1966,Gable,None,0,1051,0,0,1051,1,0,1,0,3,1,Attchd,1966,RFn,1,264,Normal
2726,80,RL,9600,NAmes,Norm,Norm,1Fam,SLvl,5,7,1967,1967,Gable,BrkFace,140,1141,0,0,1141,1,0,1,0,3,1,Attchd,1967,Unf,1,568,Normal
2727,190,RL,8800,NAmes,RRAn,Norm,2fmCon,1Story,6,7,1965,2000,Hip,None,0,1565,0,0,1565,1,0,2,0,3,1,Attchd,1965,RFn,1,299,Abnorml
2728,20,RL,10368,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,1964,Hip,BrkFace,112,1488,0,0,1488,1,0,1,1,3,1,Attchd,1964,Fin,2,430,Normal
2729,60,RL,9350,NAmes,Norm,Norm,1Fam,2Story,5,6,1964,1964,Gable,None,0,720,720,0,1440,0,0,1,1,4,1,Attchd,1964,Fin,2,480,Normal
2730,20,RL,10800,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,1960,Hip,BrkFace,88,1248,0,0,1248,1,0,1,0,3,1,Attchd,1960,Unf,1,286,Normal
2731,30,RL,8550,NAmes,Norm,Norm,1Fam,1Story,6,8,1934,1950,Gable,None,0,816,0,0,816,1,0,1,0,2,1,Attchd,1949,Unf,1,240,Normal
2732,20,RL,9724,NAmes,Norm,Norm,1Fam,1Story,5,7,1947,1950,Hip,None,0,1043,0,0,1043,0,0,1,0,2,1,Detchd,1947,Unf,1,273,Normal
2733,20,RL,9600,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1990,Gable,None,0,1433,0,0,1433,1,0,1,0,3,1,Attchd,1961,Unf,2,441,Normal
2734,20,RL,10858,NAmes,Feedr,Norm,1Fam,1Story,5,6,1952,1952,Gable,Stone,150,1624,0,0,1624,1,0,1,0,2,1,Attchd,1952,RFn,1,240,Partial
2735,20,RL,9600,NAmes,Norm,Norm,1Fam,1Story,5,5,1951,1951,Gable,Stone,144,1216,0,0,1216,1,0,1,0,3,1,Attchd,1951,RFn,1,280,Normal
2736,60,RL,9462,NAmes,Norm,Norm,1Fam,2Story,5,6,1949,1973,Gable,None,0,1024,704,0,1728,0,0,1,1,3,1,Attchd,1949,Unf,1,234,Normal
2737,20,RL,9888,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1975,Gable,None,0,936,0,0,936,0,0,1,0,2,1,Attchd,1954,Unf,1,240,Normal
2738,90,RL,8917,NAmes,Norm,Norm,Duplex,1Story,5,5,1967,1967,Gable,None,0,1584,0,0,1584,0,0,2,0,4,2,Detchd,1967,Unf,2,506,Normal
2739,80,RL,12700,NAmes,Norm,Norm,1Fam,SLvl,6,5,1964,1964,Gable,None,0,1246,0,0,1246,1,0,1,0,3,1,Attchd,1964,RFn,2,441,Normal
2740,20,RL,9723,NAmes,Norm,Norm,1Fam,1Story,6,7,1963,1963,Hip,BrkFace,332,1008,0,0,1008,0,0,1,0,2,1,Attchd,1963,RFn,2,430,Normal
2741,20,RL,8400,NAmes,Feedr,Norm,1Fam,1Story,5,5,1957,1957,Gable,None,0,1364,0,0,1364,0,0,1,1,3,1,Attchd,1957,RFn,1,331,Normal
2742,20,RL,9610,NAmes,Feedr,Norm,1Fam,1Story,6,6,1958,1958,Hip,BrkFace,632,1336,0,0,1336,0,0,1,1,3,1,Attchd,1958,RFn,2,488,Normal
2743,80,RL,10000,NAmes,Norm,Norm,1Fam,SLvl,5,6,1956,1956,Hip,BrkFace,272,1370,0,0,1370,1,0,1,0,3,1,Basment,1956,RFn,1,300,Normal
2744,20,RL,10152,NAmes,Norm,Norm,1Fam,1Story,6,6,1956,1994,Gable,None,0,1124,0,0,1124,1,0,1,0,3,1,Attchd,1956,Fin,1,353,Normal
2745,20,RL,8092,NAmes,Norm,Norm,1Fam,1Story,6,8,1954,2000,Hip,BrkFace,176,1050,0,0,1050,1,0,1,0,3,1,Attchd,1954,RFn,1,286,Abnorml
2746,20,RL,12778,NAmes,Norm,Norm,1Fam,1Story,5,6,1952,2003,Gable,None,0,1008,0,0,1008,1,0,1,0,2,1,Attchd,1952,RFn,1,280,Normal
2747,20,RL,10170,NAmes,Norm,Norm,1Fam,1Story,6,6,1951,1951,Hip,BrkFace,522,1575,0,0,1575,0,0,1,1,2,1,Attchd,1951,Unf,2,400,Normal
2748,80,RL,7700,NAmes,Norm,Norm,1Fam,SLvl,5,7,1956,1956,Gable,None,0,1145,0,0,1145,0,0,1,0,3,1,Detchd,1993,Unf,2,684,Normal
2749,20,RL,11050,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,None,0,1005,0,0,1005,0,0,1,0,2,1,Attchd,1956,Unf,1,319,Normal
2750,20,RL,13600,NAmes,Norm,Norm,1Fam,1Story,5,6,1955,1955,Gable,None,0,1056,0,0,1056,1,0,1,1,3,1,Attchd,1955,Fin,1,300,Normal
2751,20,RL,15428,NAmes,Norm,Norm,1Fam,1Story,5,6,1951,1991,Hip,None,0,884,0,0,884,1,0,1,0,2,1,Attchd,1951,Fin,1,270,Normal
2752,30,RL,21299,NAmes,Norm,Norm,1Fam,1Story,7,5,1941,1963,Hip,None,0,2039,0,0,2039,1,0,1,1,3,1,2Types,1941,Unf,3,791,Abnorml
2753,20,RL,13300,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,2001,Hip,None,0,1384,0,0,1384,1,0,1,0,2,1,Attchd,2001,Unf,2,896,Normal
2754,190,RL,22136,OldTown,Artery,Norm,2fmCon,1.5Fin,5,5,1925,1975,Gable,None,0,1392,1248,0,2640,2,0,2,1,5,1,Attchd,1977,RFn,3,1008,Normal
2755,50,RL,7500,NAmes,Norm,Norm,1Fam,1.5Fin,6,6,1947,1950,Gable,None,0,900,412,0,1312,0,0,1,1,3,1,Detchd,1953,Unf,2,649,Normal
2756,30,RL,10410,OldTown,Norm,Norm,1Fam,1Story,3,8,1930,2001,Gable,None,0,713,0,0,713,0,0,1,0,2,1,Detchd,1936,Unf,1,371,Normal
2757,30,RL,10914,NAmes,Artery,Norm,1Fam,1Story,3,3,1929,1950,Hip,None,0,715,0,0,715,0,0,1,0,2,1,Detchd,1967,Unf,2,660,Normal
2758,50,RL,7008,OldTown,Norm,Norm,1Fam,1.5Fin,4,8,1900,1998,Gable,None,0,448,272,0,720,0,0,1,0,1,1,Attchd,1900,Unf,1,280,Normal
2759,70,RL,7200,OldTown,Norm,Norm,1Fam,2Story,6,8,1915,1950,Gable,None,0,774,821,0,1595,0,0,2,0,3,1,Detchd,1974,Unf,2,528,Normal
2760,50,RL,10818,OldTown,Norm,Norm,1Fam,1.5Fin,4,4,1910,1950,Gable,None,0,981,779,0,1760,0,0,1,1,4,1,Detchd,1935,Unf,2,648,Abnorml
2761,80,RL,10184,NAmes,Norm,Norm,1Fam,SLvl,6,5,1963,1963,Gable,BrkFace,379,1146,0,0,1146,0,1,1,0,3,1,Attchd,1963,Unf,1,294,Normal
2762,20,RL,9510,NAmes,Norm,Norm,1Fam,1Story,6,5,1962,1985,Gable,BrkCmn,161,1207,0,0,1207,0,0,1,1,3,1,Attchd,1962,RFn,1,264,Normal
2763,20,RL,10800,NAmes,PosA,Norm,1Fam,1Story,6,6,1961,1992,Gable,BrkFace,104,1773,0,0,1773,1,0,2,0,3,1,Attchd,1961,RFn,2,418,Normal
2764,20,RL,11650,NAmes,PosA,Norm,1Fam,1Story,7,5,1959,1959,Hip,BrkCmn,58,1472,0,0,1472,0,0,2,0,2,1,Attchd,1959,Unf,2,484,Normal
2765,60,RL,18275,NAmes,Norm,Norm,1Fam,2Story,7,8,1962,1998,Gable,None,0,1900,548,0,2448,1,0,3,0,3,1,Attchd,1962,RFn,2,441,Normal
2766,50,RL,12144,NAmes,Norm,Norm,1Fam,1.5Fin,4,6,1950,1950,Gable,None,0,910,611,0,1521,0,0,1,1,3,1,Detchd,1950,Unf,1,597,Normal
2767,90,RL,8544,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,None,0,1040,0,0,1040,0,0,2,0,2,2,Detchd,1950,Unf,2,400,Normal
2768,90,RL,8512,NAmes,Norm,Norm,Duplex,1Story,5,5,1960,1960,Hip,None,0,1556,0,0,1556,0,0,2,0,4,2,NA,NA,NA,0,0,Normal
2769,20,RL,7000,NAmes,Norm,Norm,1Fam,1Story,5,4,1961,1961,Hip,None,0,1150,0,0,1150,0,0,1,0,3,1,Attchd,1961,RFn,1,288,Normal
2770,20,RL,7400,NAmes,Artery,Norm,1Fam,1Story,7,6,1962,1962,Gable,None,0,1045,0,0,1045,1,0,1,0,3,1,Detchd,1962,Unf,2,528,Normal
2771,20,RL,7000,NAmes,Artery,Norm,1Fam,1Story,5,6,1962,1962,Gable,None,0,864,0,0,864,0,1,1,0,3,1,Attchd,1962,Unf,1,336,Normal
2772,190,RL,7000,NAmes,Artery,Norm,2fmCon,SFoyer,5,5,1962,1962,Gable,None,0,1025,0,0,1025,1,0,1,0,3,1,NA,NA,NA,0,0,Normal
2773,70,RM,9856,OldTown,Norm,Norm,1Fam,2Story,5,8,1900,2005,Hip,None,0,1007,1007,0,2014,0,0,2,0,5,1,Detchd,1900,Unf,2,624,Normal
2774,50,RM,9600,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1948,1950,Gable,Stone,264,1226,442,0,1668,1,0,1,0,3,1,Detchd,1948,Unf,1,240,Normal
2775,50,RM,5520,OldTown,Norm,Norm,1Fam,1.5Fin,4,6,1920,1980,Gable,None,0,1147,510,0,1657,0,0,1,0,4,1,Detchd,1920,Unf,1,162,Normal
2776,50,RM,9600,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1900,2004,Gable,None,0,940,476,0,1416,0,1,1,0,3,1,Detchd,1956,Unf,2,400,Normal
2777,70,RM,6451,OldTown,Norm,Norm,1Fam,2Story,7,7,1900,1970,Gable,None,0,848,580,0,1428,1,0,1,0,4,1,Detchd,1985,Fin,2,576,Normal
2778,70,RM,3960,OldTown,Norm,Norm,1Fam,2Story,7,8,1930,1950,Gable,None,0,502,502,0,1004,0,0,1,0,2,1,Detchd,1930,Unf,1,200,Normal
2779,190,RM,7745,OldTown,Norm,Norm,2fmCon,1.5Fin,4,6,1900,1950,Gable,None,0,1084,867,0,1951,0,0,2,0,4,2,Detchd,1993,Unf,2,576,Normal
2780,30,RM,7741,OldTown,Norm,Norm,1Fam,1Story,6,5,1924,1950,Gable,None,0,1032,0,0,1032,0,0,1,0,2,1,Detchd,1995,Unf,1,280,Abnorml
2781,30,RM,5633,OldTown,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,None,0,844,0,0,844,0,0,1,0,2,1,Detchd,1925,Unf,1,216,Normal
2782,20,RM,7200,OldTown,Norm,Norm,1Fam,1Story,4,5,1950,1950,Gable,None,0,864,0,0,864,0,0,1,0,2,1,Detchd,1952,RFn,1,528,Normal
2783,70,RM,7614,OldTown,Norm,Norm,1Fam,2Story,3,5,1905,1950,Gable,None,0,714,662,0,1376,0,0,1,0,2,1,Detchd,1930,Unf,1,216,Normal
2784,190,RM,6000,OldTown,Norm,Norm,2fmCon,1Story,5,7,1955,1955,Hip,None,0,960,0,0,960,1,0,1,0,3,1,Detchd,1976,Unf,2,576,Normal
2785,50,RM,6000,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1924,1950,Gable,BrkFace,145,816,750,0,1566,0,0,1,1,5,1,Detchd,1976,Unf,2,450,Normal
2786,30,RM,7830,OldTown,Norm,Norm,1Fam,1Story,3,5,1921,1950,Gable,None,0,492,0,0,492,1,0,1,0,1,1,Detchd,1921,Unf,1,200,Normal
2787,50,RM,9576,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1945,1950,Gable,None,0,885,297,0,1182,0,0,1,1,3,1,Detchd,1945,Unf,1,378,Normal
2788,30,RM,5747,OldTown,Norm,Norm,1Fam,1Story,3,4,1920,1950,Gable,None,0,840,0,0,840,0,0,1,0,2,1,Detchd,1938,Unf,1,250,Normal
2789,75,RM,6300,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1910,2005,Gable,None,0,1226,878,0,2104,0,0,2,0,5,1,Detchd,1910,Unf,2,432,Normal
2790,90,RM,5976,OldTown,Norm,Norm,Duplex,2Story,5,7,1920,1950,Hip,None,0,624,624,0,1248,0,0,2,0,2,2,NA,NA,NA,0,0,Normal
2791,20,RM,9750,OldTown,Norm,Norm,1Fam,1Story,5,5,1958,1958,Hip,None,0,960,0,0,960,0,0,1,0,3,1,Detchd,2002,Unf,2,624,Normal
2792,50,C (all),4761,IDOTRR,Norm,Norm,1Fam,1.5Unf,3,3,1918,1950,Gable,None,0,1020,0,0,1020,0,0,1,0,2,1,NA,NA,NA,0,0,Normal
2793,70,RL,11737,BrkSide,Norm,Norm,1Fam,2Story,6,7,1924,1996,Gambrel,None,0,1017,810,0,1827,0,0,1,0,2,1,Detchd,1943,Unf,1,240,Normal
2794,50,RM,6120,BrkSide,Norm,Norm,1Fam,1.5Fin,3,5,1930,1950,Gable,None,0,728,434,0,1162,1,0,1,0,3,1,Detchd,1930,Unf,1,258,Abnorml
2795,50,RM,6120,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1930,1984,Gable,None,0,741,583,0,1324,0,0,1,0,3,1,Detchd,1930,Unf,1,180,Normal
2796,30,RL,11672,BrkSide,Norm,Norm,1Fam,1Story,5,5,1925,1950,Gable,None,0,816,0,0,816,0,0,1,0,2,1,Detchd,1925,Unf,1,210,Normal
2797,50,RM,33120,OldTown,RRAn,Feedr,1Fam,1.5Fin,6,5,1962,1962,Gable,None,0,1611,875,0,2486,0,0,2,0,5,1,Detchd,1962,Unf,2,576,Normal
2798,50,RM,10320,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,5,1924,1950,Gable,None,0,834,596,0,1430,0,0,2,0,3,1,Detchd,1924,Unf,2,370,Abnorml
2799,70,RM,7518,IDOTRR,Norm,Norm,1Fam,2Story,5,8,1910,2004,Gable,None,0,665,665,0,1330,0,0,1,0,3,1,Detchd,2001,Unf,1,390,Normal
2800,30,RM,9000,IDOTRR,Norm,Norm,1Fam,1Story,5,4,1919,1950,Gable,None,0,819,0,0,819,0,0,1,0,2,1,NA,NA,NA,0,0,Abnorml
2801,30,RM,7200,IDOTRR,Norm,Norm,1Fam,1Story,6,6,1930,1950,Gable,None,0,984,0,0,984,0,0,1,0,3,1,Detchd,1930,Unf,1,308,Family
2802,50,RL,12375,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,5,1951,1951,Gable,Stone,41,1081,341,0,1422,1,0,1,0,3,1,Detchd,1951,Unf,1,288,Normal
2803,90,RL,11136,Sawyer,Feedr,Feedr,Duplex,1Story,6,5,1964,1964,Gable,None,0,1921,0,0,1921,0,0,2,0,4,2,Detchd,1964,Unf,2,576,Normal
2804,20,RL,21370,Sawyer,Norm,Norm,1Fam,1Story,5,5,1950,1950,Gable,None,0,1640,0,0,1640,0,0,1,0,3,1,Attchd,1950,RFn,2,394,Normal
2805,30,RL,8250,Edwards,Norm,Norm,1Fam,1Story,5,7,1935,1950,Gable,None,0,1032,0,0,1032,0,0,1,0,2,1,Detchd,1939,Unf,1,260,Normal
2806,30,RL,5220,SWISU,Norm,Norm,1Fam,1Story,5,3,1936,1950,Gable,None,0,879,0,0,879,0,0,1,0,2,1,Detchd,1936,Unf,1,180,Normal
2807,20,RL,5500,SWISU,Norm,Norm,1Fam,1Story,7,5,2004,2004,Shed,None,0,1073,0,0,1073,1,0,2,0,2,1,Detchd,2004,Unf,1,246,Normal
2808,20,RL,11327,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Hip,BrkFace,305,1064,0,0,1064,0,1,1,0,3,1,Attchd,1967,Unf,2,528,Normal
2809,80,RL,10366,Sawyer,Norm,Norm,1Fam,SLvl,6,7,1964,1964,Gable,None,0,934,0,0,934,0,1,1,0,2,1,Attchd,1964,Unf,1,336,Normal
2810,20,RL,9000,Sawyer,Norm,Norm,1Fam,1Story,5,6,1966,1966,Gable,None,0,1059,0,0,1059,1,0,1,0,3,1,Attchd,1966,Fin,1,286,Abnorml
2811,20,RL,9535,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,BrkFace,450,1458,0,0,1458,1,0,1,1,3,1,Attchd,1967,Unf,2,512,Normal
2812,80,RL,7176,Sawyer,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,BrkFace,200,1040,0,0,1040,1,0,1,0,3,1,Detchd,1979,Unf,2,616,Normal
2813,90,RL,9662,Sawyer,Norm,Norm,Duplex,1Story,5,4,1977,1977,Gable,None,0,1967,0,0,1967,0,0,2,0,6,2,Attchd,1977,Fin,2,580,Normal
2814,90,RL,8235,Sawyer,Norm,Norm,Duplex,1Story,5,4,1977,1977,Gable,BrkFace,99,1949,0,0,1949,0,0,2,0,6,2,Attchd,1977,RFn,2,586,Normal
2815,30,RL,17529,Sawyer,Norm,Norm,1Fam,1Story,5,5,1924,1950,Gable,Stone,65,872,0,0,872,0,0,1,0,2,1,Detchd,1924,Unf,1,322,Normal
2816,20,RL,20355,ClearCr,Norm,Norm,1Fam,1Story,7,6,1967,1967,Gable,BrkFace,123,1830,0,0,1830,1,0,1,0,2,1,Attchd,1967,Unf,2,521,Normal
2817,20,RL,13050,ClearCr,Norm,Norm,1Fam,1Story,5,6,1963,1963,Flat,None,0,1000,0,0,1000,1,0,1,0,1,1,Attchd,1993,Unf,2,575,Normal
2818,85,RL,10820,Sawyer,Feedr,Norm,1Fam,SFoyer,5,7,1971,1972,Gable,BrkFace,153,810,0,0,810,1,0,1,0,2,1,Detchd,1973,Unf,2,576,Normal
2819,150,RL,1700,ClearCr,Norm,Norm,Twnhs,1.5Fin,7,5,1980,1981,Gable,None,0,880,680,140,1700,1,0,2,1,2,1,Basment,1980,Fin,1,450,Normal
2820,20,RL,9375,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Gable,None,0,1350,0,0,1350,0,0,1,1,3,1,Attchd,1954,RFn,2,504,Normal
2821,50,RL,6488,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1942,1950,Gable,None,0,799,351,0,1150,0,0,1,0,3,1,BuiltIn,1942,Unf,1,215,Family
2822,70,RL,19950,Edwards,Norm,Norm,1Fam,2Story,6,7,1928,1950,Gable,None,0,1337,672,0,2009,0,0,2,0,4,1,2Types,1928,Unf,3,795,Normal
2823,75,RL,19800,Edwards,Norm,Norm,1Fam,2.5Unf,6,8,1935,1990,Gable,None,0,1836,1836,0,3672,0,0,3,1,5,1,Detchd,1993,Unf,2,836,Normal
2824,80,RL,11679,Edwards,Norm,Norm,1Fam,SLvl,5,5,1962,1962,Gable,Stone,96,1560,0,0,1560,0,1,2,0,3,1,Attchd,1962,Fin,2,528,Normal
2825,20,RL,12048,Edwards,Norm,Norm,1Fam,1Story,5,6,1952,2002,Gable,BrkFace,232,1488,0,0,1488,0,0,1,0,3,1,Attchd,2002,RFn,2,569,Normal
2826,20,RL,10519,Edwards,Norm,Norm,1Fam,1Story,5,8,1955,1999,Hip,Stone,164,1057,0,0,1057,0,1,1,0,3,1,Attchd,1955,Unf,1,288,Normal
2827,50,RL,9525,Edwards,Norm,Norm,1Fam,1.5Fin,6,5,1953,1953,Gable,None,0,1068,541,0,1609,0,0,1,1,5,1,Attchd,1953,Unf,1,305,Normal
2828,60,RL,12128,SawyerW,Norm,Norm,1Fam,2Story,6,4,1989,1989,Gable,BrkFace,232,1313,1246,0,2559,0,0,2,1,4,1,Attchd,1989,RFn,2,506,Abnorml
2829,90,RL,9069,SawyerW,Norm,Norm,Duplex,SFoyer,6,8,1993,1993,Gable,None,0,1440,0,0,1440,2,0,2,0,2,2,Attchd,1993,Unf,4,920,Normal
2830,60,RL,11003,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,None,0,1308,568,0,1876,0,0,2,1,3,1,BuiltIn,2005,RFn,3,848,Partial
2831,20,RL,7488,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,None,0,1208,0,0,1208,0,0,2,0,2,1,Attchd,2005,RFn,2,632,Abnorml
2832,20,RL,13377,CollgCr,Norm,Norm,1Fam,1Story,6,5,2006,2006,Hip,None,0,1846,0,0,1846,1,0,2,0,3,1,Attchd,2006,RFn,2,495,Partial
2833,20,RL,11645,CollgCr,Norm,Norm,1Fam,1Story,8,5,2005,2006,Hip,BrkFace,198,1590,0,0,1590,1,0,2,1,2,1,Attchd,2005,Fin,3,754,Partial
2834,60,RL,10984,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,None,0,945,864,0,1809,0,0,2,1,3,1,Attchd,2005,RFn,2,638,Partial
2835,20,RL,9316,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,BrkFace,140,1614,0,0,1614,0,0,2,0,3,1,Attchd,2005,Fin,2,576,Normal
2836,60,RL,9316,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,BrkFace,532,784,812,0,1596,0,0,2,1,3,1,Attchd,2005,RFn,2,610,Normal
2837,20,RL,12000,ClearCr,Norm,Norm,1Fam,1Story,6,5,1968,1968,Gable,None,0,1388,0,0,1388,1,0,2,0,3,1,Attchd,1968,RFn,2,522,Abnorml
2838,20,RL,13015,CollgCr,Norm,Norm,1Fam,1Story,5,6,1996,1996,Gable,None,0,1100,0,0,1100,0,0,1,1,3,1,Attchd,1996,RFn,2,462,Normal
2839,60,RL,12438,CollgCr,PosN,Norm,1Fam,2Story,6,5,1995,1995,Gable,BrkFace,68,795,704,0,1499,0,0,2,1,3,1,Attchd,1995,RFn,2,473,Normal
2840,20,RL,8685,CollgCr,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,None,0,1425,0,0,1425,1,0,2,0,3,1,Attchd,1998,RFn,2,591,Normal
2841,60,RL,9272,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,None,0,856,893,0,1749,0,0,2,1,3,1,Attchd,1999,RFn,2,515,Normal
2842,60,RL,13426,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,2000,Gable,None,0,951,828,0,1779,1,0,2,1,3,1,Attchd,1999,Fin,2,586,Normal
2843,60,RL,8340,CollgCr,Norm,Norm,1Fam,2Story,6,6,1977,1977,Gable,BrkFace,62,686,702,0,1388,0,0,1,1,3,1,Attchd,1977,Unf,1,317,Normal
2844,80,RL,10385,CollgCr,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,BrkFace,123,1282,0,0,1282,0,1,2,0,3,1,Detchd,1989,Unf,3,672,Normal
2845,20,RL,7200,CollgCr,Norm,Norm,1Fam,1Story,5,8,1972,1972,Gable,None,0,864,0,0,864,0,0,1,0,3,1,Detchd,1977,Unf,1,297,Normal
2846,60,RL,9930,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,BrkFace,199,878,884,0,1762,0,0,2,1,3,1,Attchd,2002,Fin,2,591,Normal
2847,60,RL,9468,CollgCr,Norm,Norm,1Fam,2Story,6,5,1999,1999,Gable,BrkFace,148,840,915,0,1755,1,0,2,1,3,1,Attchd,1999,RFn,2,530,Normal
2848,20,RL,11088,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,None,0,1358,0,0,1358,1,0,1,1,1,1,Attchd,2002,Unf,2,418,Normal
2849,60,RL,8726,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,None,0,872,1037,0,1909,0,0,2,1,4,1,BuiltIn,2002,RFn,2,529,Normal
